"animal_id","species","breed","age","gender","size","color","spayed_neutered","declawed","housetrained","location","intake_date","name","scrape_date","scrape_time","days_since_intake","age_years","color_primary"
"31072822","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 16 days","Male","Large","Fawn/White","","No","Unknown","Foster Home",2022-03-20,"Babbles(Gotti)",2022-04-05,2022-04-05 02:43:24,16,7,"Fawn"
"34800791","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","6 years 29 days","Female","Large","Black/White","","No","Unknown","Doggie Town",2022-03-31,"Song (Bella)",2022-04-05,2022-04-05 02:43:24,5,6,"Black"
"36200331","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","8 years 18 days","Female","Medium","Brown","","No","Unknown","Foster Home",2022-03-04,"Corra",2022-04-05,2022-04-05 02:43:24,32,8,"Brown"
"42340880","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 5 months 7 days","Female","Large","Tan/White",NA,"No","Unknown","Doggie Den",2022-03-30,"Lola",2022-04-05,2022-04-05 02:43:24,6,3,"Tan"
"46190236","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 3 months 28 days","Female","Medium","Tan/White","","No","Unknown","Rover Refuge",2022-03-15,"Ginger Rogers",2022-04-05,2022-04-05 02:43:24,21,3,"Tan"
"48696743","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","1 year 6 months 16 days","Male","Large","Tan","","No","Unknown","Dog Intake",2022-04-03,"Honeybear",2022-04-05,2022-04-05 02:43:24,2,1,"Tan"
"49140299","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","1 year 14 days","Female","Medium","White","","No","Unknown","Foster Home",2021-11-24,"Stormy B",2022-04-05,2022-04-05 02:43:24,132,1,"White"
"49259589","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 9 months 20 days","Male","Large","Golden","","No","Unknown","Foster Home",2021-12-15,"Peaches",2022-04-05,2022-04-05 02:43:24,111,1,"Golden"
"49283649","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","3 years 3 months 16 days","Female","Medium","Brown/White","","No","Unknown","Foster Home",2021-12-20,"ZooBear",2022-04-05,2022-04-05 02:43:24,106,3,"Brown"
"49367834","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 2 months 30 days","Female","Large","Brown","","No","Unknown","Foster Home",2022-01-06,"Savannah",2022-04-05,2022-04-05 02:43:24,89,2,"Brown"
"49374202","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","10 years 2 months 29 days","Female","Large","Grey/White","","No","Unknown","Foster Home",2022-01-07,"Pretty Girl",2022-04-05,2022-04-05 02:43:24,88,10,"Grey"
"49391365","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 2 months 25 days","Male","Large","Tan","","No","Unknown","Doggie Den",2022-04-01,"Marz (Bruno)",2022-04-05,2022-04-05 02:43:24,4,1,"Tan"
"49420746","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","2 years 2 months 21 days","Male","Medium","Tan/White",NA,"No","Unknown","Foster Home",2022-01-14,"Short Rib",2022-04-05,2022-04-05 02:43:24,81,2,"Tan"
"49442113","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","6 years 14 days","Male","Large","White","","No","Unknown","Foster Home",2022-01-19,"Blazed Donut",2022-04-05,2022-04-05 02:43:24,76,6,"White"
"49458265","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","8 years 2 months 14 days","Female","XL","Black","","No","Unknown","Foster Home",2022-01-23,"Samantha",2022-04-05,2022-04-05 02:43:24,72,8,"Black"
"49601836","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years  1 month 21 days","Female","Large","Black/White","","No","Unknown","Foster Home",2022-02-15,"Royal Tea",2022-04-05,2022-04-05 02:43:24,49,2,"Black"
"49685941","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 19 days","Female","Large","Brindle/White","","No","Unknown","Dog Intake",2022-04-01,"Bella",2022-04-05,2022-04-05 02:43:24,4,1,"Brindle"
"49706606","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years  1 month  1 day","Male","Large","Tan","","No","Unknown","Doggie Den",2022-03-18,"Pluto",2022-04-05,2022-04-05 02:43:24,18,7,"Tan"
"49706658","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years  1 month  1 day","Male","Large","Tan","","No","Unknown","Doggie Den",2022-03-18,"Bear",2022-04-05,2022-04-05 02:43:24,18,5,"Tan"
"49714726","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","12 years 30 days","Male","Medium","White/Black",NA,"No","Unknown","Foster Home",2022-03-06,"Crow",2022-04-05,2022-04-05 02:43:24,30,12,"White"
"49714936","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 months 27 days","Male","Small","White/Grey",NA,"No","Unknown","Pooch Place",2022-03-06,"Mariposa 4 (Red)",2022-04-05,2022-04-05 02:43:24,30,0,"White"
"49748853","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 25 days","Female","Large","Tan/White","","No","Unknown","Foster Home",2022-03-11,"Honey",2022-04-05,2022-04-05 02:43:24,25,3,"Tan"
"49776511","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 20 days","Male","Medium","Grey","","No","Unknown","Rover Refuge",2022-03-15,"Buck",2022-04-05,2022-04-05 02:43:24,21,3,"Grey"
"49781904","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 20 days","Male","Large","Brown","","No","Unknown","Mutt Hut",2022-03-16,"Dinosaur",2022-04-05,2022-04-05 02:43:24,20,5,"Brown"
"49824728","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","3 years 6 months 14 days","Female","Medium","Brindle",NA,"No","Unknown","Doggie Den",2022-03-23,"LuLu",2022-04-05,2022-04-05 02:43:24,13,3,"Brindle"
"49830763","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 12 days","Male","Large","Tan","","No","Unknown","Mutt Hut",2022-03-24,"James",2022-04-05,2022-04-05 02:43:24,12,3,"Tan"
"49849144","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 9 days","Male","Large","White","","No","Unknown","Office",2022-04-01,"Quizzler",2022-04-05,2022-04-05 02:43:24,4,1,"White"
"49851107","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 9 days","Female","Large","Black/White","","No","Unknown","Mutt Hut",2022-03-27,"Angellina",2022-04-05,2022-04-05 02:43:24,9,2,"Black"
"49856134","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","1 year 8 days","Female","Large","Brown/White",NA,"No","Unknown","Office",2022-03-28,"Sweet Berry",2022-04-05,2022-04-05 02:43:24,8,1,"Brown"
"49857252","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 8 days","Female","Large","Tan/White",NA,"No","Unknown","Doggie Den",2022-03-28,"Lassie",2022-04-05,2022-04-05 02:43:24,8,2,"Tan"
"49867561","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","3 years 7 days","Male","Medium","White",NA,"No","Unknown","Doggie Town",2022-03-29,"Bam Bam",2022-04-05,2022-04-05 02:43:24,7,3,"White"
"49867569","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","3 years 7 days","Female","Medium","White/Brown",NA,"No","Unknown","Doggie Town",2022-03-29,"Sugar",2022-04-05,2022-04-05 02:43:24,7,3,"White"
"49878989","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 5 days","Female","Large","White/Tan",NA,"No","Unknown","Rover Refuge",2022-03-31,"Baby",2022-04-05,2022-04-05 02:43:24,5,2,"White"
"49880104","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","6 years 5 days","Female","Large","White/Tan","","No","Unknown","Doggie Town",2022-03-31,"Olivia",2022-04-05,2022-04-05 02:43:24,5,6,"White"
"49885174","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 4 days","Male","Large","White/Red",NA,"No","Unknown","Mutt Hut",2022-04-01,"King Spotsalot",2022-04-05,2022-04-05 02:43:24,4,1,"White"
